route,page type,html/static file exists yes/no,expected public URL,title,meta description,h1,visible word count,main content present yes/no,phone CTA present yes/no,quote CTA present yes/no,Google Ads tag present yes/no,phone conversion attribute present yes/no,quote conversion attribute present yes/no,CSS references valid yes/no,JS references valid yes/no,image references valid yes/no,favicon/icon references valid yes/no,response-time wording present yes/no,expected response-time classification,stale strings found,risky claims found,duplicate location wording found,chopped phrase fragments found,postcode-only wording found,hidden/visibility warning,notes
/service-areas/wollongong-and-illawarra/wollongong/tarrawanna,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/tarrawanna,Electrician Tarrawanna 2518 | Emergency & Level 2,"Need an electrician in Tarrawanna? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Tarrawanna 2518,2860,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/thirroul,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/thirroul,Electrician Thirroul 2515 | Emergency & Level 2,"Evaready helps Thirroul with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Thirroul 2515,2879,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/towradgi,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/towradgi,Electrician Towradgi 2518 | Emergency & Level 2,"Need an electrician in Towradgi? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Towradgi 2518,2831,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/unanderra,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/unanderra,Electrician Unanderra 2526 | Emergency & Level 2,"Need an electrician in Unanderra? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Unanderra 2526,2900,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/warrawong,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/warrawong,Electrician Warrawong 2502 | Emergency & Level 2,"Need an electrician in Warrawong? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Warrawong 2502,2831,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/west-wollongong,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/west-wollongong,Electrician West Wollongong 2500 | Emergency & Level 2,"Evaready helps West Wollongong with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician West Wollongong 2500,3018,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/windang,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/windang,Electrician Windang 2528 | Emergency & Level 2,"Need an electrician in Windang? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Windang 2528,2847,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/wollongong,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/wollongong,Electrician Wollongong 2500 | Emergency & Level 2,"Need an electrician in Wollongong? Evaready Electrical helps with emergency faults, switchboards, lighting, power, hot water electrical, data, CCTV.",Electrician Wollongong 2500,2846,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/wombarra,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/wombarra,Electrician Wombarra 2515 | Emergency & Level 2,"Evaready helps Wombarra with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",Electrician Wombarra 2515,2863,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/wongawilli,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/wongawilli,Electrician Wongawilli 2530 | Emergency & Level 2,"Need electrical help in Wongawilli 2530? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",Electrician Wongawilli 2530,2862,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/woonona,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/woonona,Electrician Woonona 2517 | Emergency & Level 2,"Need an electrician in Woonona? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Woonona 2517,2863,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/service-areas/wollongong-and-illawarra/wollongong/yallah,suburb page,yes,https://c0d312.github.io/evaready-electrical/service-areas/wollongong-and-illawarra/wollongong/yallah,Electrician Yallah 2530 | Emergency & Level 2,"Need an electrician in Yallah? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",Electrician Yallah 2530,2901,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,greater,,,,,,,
/services,services index,yes,https://c0d312.github.io/evaready-electrical/services,Electrical Services Sydney & Surrounding Regions,"Electrical services across Sydney and surrounding regions for emergency faults, Level 2 work, switchboards, hot water, aircon, CCTV and data.",Electrical Services Sydney & Surrounding Regions,2484,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
/services/appliance-installation-electrician-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/appliance-installation-electrician-sydney,Appliance Installation Electrician Sydney,"Appliance installation electrician in Sydney for cooktops, ovens, rangehoods, dishwasher connections, isolators and dedicated circuits.",Appliance Installation Electrician Sydney & Surrounding Regions,1327,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
/services/cctv-security-camera-installation-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/cctv-security-camera-installation-sydney,CCTV Electrician Sydney | Cameras & Security Cabling,"CCTV electrician in Sydney for security camera installation, camera wiring, recorder support, home CCTV and business CCTV cabling.",CCTV Electrician Sydney & Surrounding Regions,1383,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
/services/ceiling-fan-installation-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/ceiling-fan-installation-sydney,Ceiling Fan Installation Sydney & Surrounding Regions,"Ceiling fan installation in Sydney for bedrooms, living areas, outdoor fans, exhaust fans, bathroom fans and fan replacement wiring.",Ceiling Fan Installation Sydney & Surrounding Regions,1336,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
/services/circuit-breaker-electrician-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/circuit-breaker-electrician-sydney,Circuit Breaker Electrician Sydney,"Circuit breaker electrician in Sydney for tripping breakers, overloaded circuits, switchboard faults and circuit protection checks.",Circuit Breaker Electrician Sydney & Surrounding Regions,1385,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
/services/commercial-electrician-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/commercial-electrician-sydney,"Commercial Electrician Sydney | Shops, Strata & Offices","Commercial electrician in Sydney for shops, offices, strata, builders and property managers needing power, lighting, faults and maintenance.",Commercial Electrician Sydney & Surrounding Regions,1360,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
/services/consumer-mains-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/consumer-mains-sydney,Consumer Mains Electrician Sydney | Level 2 Supply Work,"Consumer mains electrician in Sydney for damaged, undersized or ageing mains, supply upgrades, defect notices and switchboard supply work.",Consumer Mains Electrician Sydney & Surrounding Regions,1623,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,mixed,,,,,,,
/services/data-cabling-electrician-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/data-cabling-electrician-sydney,Data Cabling Electrician Sydney | Internet Points,"Data cabling electrician in Sydney for network points, internet points, NBN internal cabling, phone line repairs and office data runs.",Data Cabling Electrician Sydney & Surrounding Regions,1373,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
/services/defect-notice-repairs-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/defect-notice-repairs-sydney,Electrical Defect Notice Repairs Sydney,"Electrical defect notice repairs in Sydney for consumer mains, point of attachment, switchboards, private poles and supply-side defects.",Electrical Defect Notice Repairs Sydney & Surrounding Regions,1579,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,mixed,,,,,,,
/services/disconnect-reconnect-electrician-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/disconnect-reconnect-electrician-sydney,Disconnect Reconnect Electrician Sydney,"Disconnect and reconnect electrician in Sydney for supply-side planning, renovations, defect notices and service equipment work.",Disconnect & Reconnect Electrician Sydney & Surrounding Regions,1624,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,mixed,,,,,,,
/services/electric-shock-electrician-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/electric-shock-electrician-sydney,Electric Shock Electrician Sydney,"Electric shock electrician in Sydney for shock risk, tingles from outlets, appliances, wet fixtures and urgent safety checks.",Electric Shock Electrician Sydney & Surrounding Regions,1391,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
/services/electrical-fault-finding-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/electrical-fault-finding-sydney,Electrical Fault Finding Sydney | Tripping & Power Faults,"Electrical fault finding in Sydney for tripping safety switches, no power and burning smells, damaged wiring and overheating power points and water damage.",Electrical Fault Finding Sydney & Surrounding Regions,1450,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
/services/electrical-load-capacity-checks-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/electrical-load-capacity-checks-sydney,Electrical Load Capacity Checks Sydney,"Electrical load and capacity checks in Sydney for EV chargers, 3 phase upgrades, workshops, commercial equipment and switchboards.",Electrical Load & Capacity Checks Sydney & Surrounding Regions,1624,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,mixed,,,,,,,
/services/electrical-safety-inspection-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/electrical-safety-inspection-sydney,Electrical Safety Inspection Sydney,"Electrical safety inspection in Sydney for switchboards, safety switches, wiring, power points, lighting and visible fault risks.",Electrical Safety Inspection Sydney & Surrounding Regions,1383,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
/services/electrical-testing-tagging-reports-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/electrical-testing-tagging-reports-sydney,Electrical Testing & Tagging Sydney | Safety Reports,"Electrical testing, tagging and reports in Sydney for safety checks, property managers, businesses, rentals, fault notes and electrical compliance support.","Electrical Testing, Tagging & Reports Sydney & Surrounding Regions",1380,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
/services/emergency-exit-lighting-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/emergency-exit-lighting-sydney,Emergency Exit Lighting Sydney | Electrician,"Emergency and exit lighting electrician in Sydney for commercial sites, testing support, replacements and safety lighting checks.",Emergency & Exit Lighting Electrician Sydney & Surrounding Regions,1381,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
/services/ev-charger-installation-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/ev-charger-installation-sydney,EV Charger Installation Sydney | Home & Business Charging,"EV charger installation in Sydney for homes and businesses, with load checks, dedicated circuits, switchboard checks and upgrade advice.",EV Charger Installation Sydney & Surrounding Regions,1345,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
/services/hot-power-point-electrician-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/hot-power-point-electrician-sydney,Hot Power Point Electrician Sydney,"Hot power point electrician in Sydney for warm outlets and burning smells, buzzing sockets, damaged wiring and urgent fault checks.",Hot Power Point Electrician Sydney & Surrounding Regions,1414,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
/services/hot-water-system-electrician-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/hot-water-system-electrician-sydney,Hot Water Electrician Sydney | Circuits & Isolators,"Hot water electrician in Sydney for no hot water and circuit tripping, isolators, thermostat checks and heat pump electrical support.",Hot Water System Electrician Sydney & Surrounding Regions,1468,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
/services/intercom-access-control-electrician-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/intercom-access-control-electrician-sydney,Intercom & Access Control Electrician Sydney,"Intercom and access control electrician in Sydney for entry systems, intercom wiring, gate provisions, strata access and security wiring.",Intercom & Access Control Electrician Sydney & Surrounding Regions,1372,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
/services/intercom-installation-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/intercom-installation-sydney,Intercom Installation Sydney | Electrician,"Intercom installation electrician in Sydney for homes, strata, entry systems, gate cabling and access control support.",Intercom Installation Electrician Sydney & Surrounding Regions,1361,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
/services/lighting-electrician-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/lighting-electrician-sydney,Lighting Electrician Sydney | LED & Outdoor Lighting,"Lighting electrician in Sydney for LED downlights, outdoor lights, security lighting, bathroom lighting, feature lights and repairs.",Lighting Electrician Sydney & Surrounding Regions,1329,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
/services/metering-services-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/metering-services-sydney,Metering Services Sydney & Surrounding Regions,"Metering services electrician in Sydney for meter support, service equipment checks, Level 2 electrical work, defect notices and supply-side enquiries.",Metering Services Electrician Sydney & Surrounding Regions,1579,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,mixed,,,,,,,
/services/new-build-renovation-electrician-sydney,service page,yes,https://c0d312.github.io/evaready-electrical/services/new-build-renovation-electrician-sydney,Renovation Electrician Sydney | New Builds & Fit-Offs,"Renovation electrician in Sydney for rough-ins, fit-offs, kitchen upgrades, bathroom wiring, lighting layouts and switchboard planning.",New Build & Renovation Electrician Sydney & Surrounding Regions,1389,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,mixed,,,,,,,
