route,page type,html exists,status expected 200,title,title length,meta description,meta description length,canonical present,h1 present,word count,phone CTA present,quote CTA present,Google Ads tag present,phone conversion attribute present,quote conversion attribute present,stale string warning,risky wording warning,broken asset reference warning,missing CSS/JS warning,notes
/service-areas/blue-mountains/blue-mountains/glenbrook,suburb page,yes,yes,Electrician Glenbrook 2773 | Emergency & Level 2,48,"Need electrical help in Glenbrook 2773? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",149,yes,yes,2900,yes,yes,yes,yes,yes,,,,,
/service-areas/blue-mountains/blue-mountains/hawkesbury-heights,suburb page,yes,yes,Electrician Hawkesbury Heights 2777 | Emergency & Level 2,57,"Evaready helps Hawkesbury Heights with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",154,yes,yes,2915,yes,yes,yes,yes,yes,,,,,
/service-areas/blue-mountains/blue-mountains/hazelbrook,suburb page,yes,yes,Electrician Hazelbrook 2779 | Emergency & Level 2,49,"Evaready helps Hazelbrook with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",146,yes,yes,2829,yes,yes,yes,yes,yes,,,,,
/service-areas/blue-mountains/blue-mountains/katoomba,suburb page,yes,yes,Electrician Katoomba 2780 | Emergency & Level 2,47,"Need electrical help in Katoomba 2780? Evaready Electrical helps with storm-related faults, switchboards, outdoor circuits, smoke alarms, shed power.",149,yes,yes,2831,yes,yes,yes,yes,yes,,,,,
/service-areas/blue-mountains/blue-mountains/lapstone,suburb page,yes,yes,Electrician Lapstone 2773 | Emergency & Level 2,47,"Need an electrician in Lapstone? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",144,yes,yes,2863,yes,yes,yes,yes,yes,,,,,
/service-areas/blue-mountains/blue-mountains/lawson,suburb page,yes,yes,Electrician Lawson 2783 | Emergency & Level 2,45,"Need an electrician in Lawson? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",142,yes,yes,2870,yes,yes,yes,yes,yes,,,,,
/service-areas/blue-mountains/blue-mountains/leura,suburb page,yes,yes,Electrician Leura 2780 | Emergency & Level 2,44,"Need an electrician in Leura? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",141,yes,yes,2955,yes,yes,yes,yes,yes,,,,,
/service-areas/blue-mountains/blue-mountains/linden,suburb page,yes,yes,Electrician Linden 2778 | Emergency & Level 2,45,"Need electrical help in Linden 2778? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across Blue.",151,yes,yes,2955,yes,yes,yes,yes,yes,,,,,
/service-areas/blue-mountains/blue-mountains/mount-riverview,suburb page,yes,yes,Electrician Mount Riverview 2774 | Emergency & Level 2,54,"Evaready helps Mount Riverview with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",151,yes,yes,2964,yes,yes,yes,yes,yes,,,,,
/service-areas/blue-mountains/blue-mountains/springwood,suburb page,yes,yes,Electrician Springwood 2777 | Emergency & Level 2,49,"Need an electrician in Springwood? Evaready Electrical helps with storm-related faults, outdoor circuits, switchboards, shed power, smoke alarms.",145,yes,yes,2812,yes,yes,yes,yes,yes,,,,,
/service-areas/blue-mountains/blue-mountains/sun-valley,suburb page,yes,yes,Electrician Sun Valley 2777 | Emergency & Level 2,49,"Need electrical help in Sun Valley 2777? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",150,yes,yes,2961,yes,yes,yes,yes,yes,,,,,
/service-areas/blue-mountains/blue-mountains/valley-heights,suburb page,yes,yes,Electrician Valley Heights 2777 | Emergency & Level 2,53,"Need an electrician in Valley Heights? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",150,yes,yes,2940,yes,yes,yes,yes,yes,,,,,
/service-areas/blue-mountains/blue-mountains/warrimoo,suburb page,yes,yes,Electrician Warrimoo 2774 | Emergency & Level 2,47,"Need electrical help in Warrimoo 2774? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",148,yes,yes,2853,yes,yes,yes,yes,yes,,,,,
/service-areas/blue-mountains/blue-mountains/wentworth-falls,suburb page,yes,yes,Electrician Wentworth Falls 2782 | Emergency & Level 2,54,"Need electrical help in Wentworth Falls 2782? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",148,yes,yes,3014,yes,yes,yes,yes,yes,,,,,
/service-areas/blue-mountains/blue-mountains/winmalee,suburb page,yes,yes,Electrician Winmalee 2777 | Emergency & Level 2,47,"Need an electrician in Winmalee? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",144,yes,yes,2896,yes,yes,yes,yes,yes,,,,,
/service-areas/blue-mountains/blue-mountains/woodford,suburb page,yes,yes,Electrician Woodford 2778 | Emergency & Level 2,47,"Need an electrician in Woodford? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",144,yes,yes,2866,yes,yes,yes,yes,yes,,,,,
/service-areas/blue-mountains/blue-mountains/yellow-rock,suburb page,yes,yes,Electrician Yellow Rock 2777 | Emergency & Level 2,50,"Need electrical help in Yellow Rock 2777? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",151,yes,yes,3015,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/minnamurra-and-kiama-downs/bombo,suburb page,yes,yes,Electrician Bombo 2533 | Emergency & Level 2,44,"Need an electrician in Bombo? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",141,yes,yes,2892,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/minnamurra-and-kiama-downs/croom,suburb page,yes,yes,Electrician Croom 2527 | Emergency & Level 2,44,"Need an electrician in Croom? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",141,yes,yes,2960,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/minnamurra-and-kiama-downs/kiama-downs,suburb page,yes,yes,Electrician Kiama Downs 2533 | Emergency & Level 2,50,"Need electrical help in Kiama Downs 2533? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",151,yes,yes,3049,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/minnamurra-and-kiama-downs/minnamurra,suburb page,yes,yes,Electrician Minnamurra 2533 | Emergency & Level 2,49,"Need electrical help in Minnamurra 2533? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",150,yes,yes,2925,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/albion-park,suburb page,yes,yes,Electrician Albion Park 2527 | Emergency & Level 2,50,"Need electrical help in Albion Park 2527? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",151,yes,yes,3000,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/albion-park-rail,suburb page,yes,yes,Electrician Albion Park Rail 2527 | Emergency & Level 2,55,"Need electrical help in Albion Park Rail 2527? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",149,yes,yes,3142,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/barrack-heights,suburb page,yes,yes,Electrician Barrack Heights 2528 | Emergency & Level 2,54,"Need electrical help in Barrack Heights 2528? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",148,yes,yes,3066,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/barrack-point,suburb page,yes,yes,Electrician Barrack Point 2528 | Emergency & Level 2,52,"Need electrical help in Barrack Point 2528? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",146,yes,yes,2994,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/blackbutt,suburb page,yes,yes,Electrician Blackbutt 2529 | Emergency & Level 2,48,"Need electrical help in Blackbutt 2529? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",149,yes,yes,2911,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/calderwood,suburb page,yes,yes,Electrician Calderwood 2527 | Emergency & Level 2,49,"Need an electrician in Calderwood? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",146,yes,yes,2922,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/dunmore,suburb page,yes,yes,Electrician Dunmore 2529 | Emergency & Level 2,46,"Evaready helps Dunmore with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",143,yes,yes,2937,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/flinders,suburb page,yes,yes,Electrician Flinders 2529 | Emergency & Level 2,47,"Need an electrician in Flinders? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",144,yes,yes,3022,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/lake-illawarra,suburb page,yes,yes,Electrician Lake Illawarra 2528 | Emergency & Level 2,53,"Evaready helps Lake Illawarra with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",150,yes,yes,3045,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/mount-warrigal,suburb page,yes,yes,Electrician Mount Warrigal 2528 | Emergency & Level 2,53,"Need electrical help in Mount Warrigal 2528? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work.",147,yes,yes,3062,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/north-macquarie,suburb page,yes,yes,Electrician North Macquarie 2527 | Emergency & Level 2,54,"Need an electrician in North Macquarie? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",151,yes,yes,3052,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/oak-flats,suburb page,yes,yes,Electrician Oak Flats 2529 | Emergency & Level 2,48,"Evaready helps Oak Flats with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",145,yes,yes,3043,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/shell-cove,suburb page,yes,yes,Electrician Shell Cove 2529 | Emergency & Level 2,49,"Need electrical help in Shell Cove 2529? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",150,yes,yes,3015,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/shellharbour,suburb page,yes,yes,Electrician Shellharbour 2529 | Emergency & Level 2,51,"Need an electrician in Shellharbour? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",148,yes,yes,3023,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/shellharbour-city-centre,suburb page,yes,yes,Electrician Shellharbour City Centre 2529 | Emergency & Level 2,63,"Need an electrician in Shellharbour City Centre? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data.",148,yes,yes,3160,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/tullimbar,suburb page,yes,yes,Electrician Tullimbar 2527 | Emergency & Level 2,48,"Need electrical help in Tullimbar 2527? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",149,yes,yes,2933,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/shellharbour/warilla,suburb page,yes,yes,Electrician Warilla 2528 | Emergency & Level 2,46,"Need electrical help in Warilla 2528? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",147,yes,yes,2908,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/wollongong/austinmer,suburb page,yes,yes,Electrician Austinmer 2515 | Emergency & Level 2,48,"Need an electrician in Austinmer? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",145,yes,yes,3030,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/wollongong/avondale,suburb page,yes,yes,Electrician Avondale 2530 | Emergency & Level 2,47,"Need an electrician in Avondale? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",144,yes,yes,2931,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/wollongong/balgownie,suburb page,yes,yes,Electrician Balgownie 2519 | Emergency & Level 2,48,"Evaready helps Balgownie with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",145,yes,yes,2944,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/wollongong/bellambi,suburb page,yes,yes,Electrician Bellambi 2518 | Emergency & Level 2,47,"Need an electrician in Bellambi? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",144,yes,yes,2917,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/wollongong/berkeley,suburb page,yes,yes,Electrician Berkeley 2506 | Emergency & Level 2,47,"Need electrical help in Berkeley 2506? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",148,yes,yes,2916,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/wollongong/brownsville,suburb page,yes,yes,Electrician Brownsville 2530 | Emergency & Level 2,50,"Evaready helps Brownsville with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",147,yes,yes,2941,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/wollongong/bulli,suburb page,yes,yes,Electrician Bulli 2516 | Emergency & Level 2,44,"Need electrical help in Bulli 2516? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",145,yes,yes,2950,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/wollongong/cleveland,suburb page,yes,yes,Electrician Cleveland 2530 | Emergency & Level 2,48,"Need an electrician in Cleveland? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",145,yes,yes,2977,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/wollongong/clifton,suburb page,yes,yes,Electrician Clifton 2515 | Emergency & Level 2,46,"Need electrical help in Clifton 2515? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",147,yes,yes,2907,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/wollongong/coalcliff,suburb page,yes,yes,Electrician Coalcliff 2508 | Emergency & Level 2,48,"Need electrical help in Coalcliff 2508? Emergency faults, Level 2 ASP, switchboards, hot water, aircon, CCTV/data and general electrical work across.",149,yes,yes,2878,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/wollongong/coledale,suburb page,yes,yes,Electrician Coledale 2515 | Emergency & Level 2,47,"Need an electrician in Coledale? Evaready helps with emergency faults, Level 2 ASP work, switchboards, hot water, aircon, CCTV/data and general.",144,yes,yes,2960,yes,yes,yes,yes,yes,,,,,
/service-areas/wollongong-and-illawarra/wollongong/coniston,suburb page,yes,yes,Electrician Coniston 2500 | Emergency & Level 2,47,"Evaready helps Coniston with urgent faults, Level 2 ASP work, switchboards, hot water electrical, aircon, CCTV/data and planned electrical work.",144,yes,yes,3047,yes,yes,yes,yes,yes,,,,,
